congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,D000619,Davis,IL,13,R,96,0.96875,0.79376206,5.5
116,house,D000619,Davis,IL,13,R,12,0.6666666666666666,0.36583723,5.5
0,house,D000620,Delaney,MD,6,Democrat,93,0.34408602150537637,0.38482536,-15.1
115,house,D000620,Delaney,MD,6,D,93,0.34408602150537637,0.38482536,-15.1
0,house,D000621,DeSantis,FL,6,Republican,87,0.9425287356321839,0.91059529,17
115,house,D000621,DeSantis,FL,6,R,87,0.9425287356321839,0.91059529,17
0,house,D000623,DeSaulnier,CA,11,Democrat,106,0.09433962264150944,0.15917766,-48.8
115,house,D000623,DeSaulnier,CA,11,D,94,0.10638297872340426,0.17949632,-48.8
116,house,D000623,DeSaulnier,CA,11,D,12,0,1.479e-5,-48.8
0,house,D000624,Dingell,MI,12,Democrat,107,0.17757009345794392,0.23654886,-26.3
115,house,D000624,Dingell,MI,12,D,95,0.2,0.26630704,-26.3
116,house,D000624,Dingell,MI,12,D,12,0,9.6322e-4,-26.3
0,house,D000625,Donovan,NY,11,Republican,94,0.8723404255319149,0.85056875,9.8
115,house,D000625,Donovan,NY,11,R,94,0.8723404255319149,0.85056875,9.8
0,house,D000626,Davidson,OH,8,Republican,104,0.875,0.94675923,34.5
115,house,D000626,Davidson,OH,8,R,95,0.8631578947368421,0.94889761,34.5
116,house,D000626,Davidson,OH,8,R,9,1,0.92418746,34.5
0,house,D000627,Demings,FL,10,Democrat,108,0.2037037037037037,0.234745,-26.9
115,house,D000627,Demings,FL,10,D,96,0.22916666666666666,0.26398276,-26.9
116,house,D000627,Demings,FL,10,D,12,0,8.429e-4,-26.9
0,house,D000628,Dunn,FL,2,Republican,107,0.9906542056074766,0.9536924,35.6
115,house,D000628,Dunn,FL,2,R,95,0.9894736842105263,0.95481108,35.6
116,house,D000628,Dunn,FL,2,R,12,1,0.94483622,35.6
0,house,D000629,Davids,KS,3,Democrat,12,0,0.12807192,-1.2
116,house,D000629,Davids,KS,3,D,12,0,0.12807192,-1.2
0,house,D000630,Delgado,NY,19,Democrat,12,0,0.42735167,6.8
116,house,D000630,Delgado,NY,19,D,12,0,0.42735167,6.8
0,house,D000631,Dean,PA,4,Democrat,12,0,0.00433375,-19.3
116,house,D000631,Dean,PA,4,D,12,0,0.00433375,-19.3
0,house,E000179,Engel,NY,16,Democrat,105,0.14285714285714285,0.15841219,-52.6
115,house,E000179,Engel,NY,16,D,93,0.16129032258064516,0.1788514,-52.6
116,house,E000179,Engel,NY,16,D,12,0,8.31e-6,-52.6
0,house,E000215,Eshoo,CA,18,Democrat,103,0.17475728155339806,0.15082473,-53.2
115,house,E000215,Eshoo,CA,18,D,91,0.1978021978021978,0.1707127,-53.2
116,house,E000215,Eshoo,CA,18,D,12,0,7.58e-6,-53.2
0,house,E000288,Ellison,MN,5,Democrat,81,0.09876543209876543,0.15714956,-55.2
115,house,E000288,Ellison,MN,5,D,81,0.09876543209876543,0.15714956,-55.2
0,house,E000293,Esty,CT,5,Democrat,95,0.2631578947368421,0.60428275,-4.1
115,house,E000293,Esty,CT,5,D,95,0.2631578947368421,0.60428275,-4.1
0,house,E000294,Emmer,MN,6,Republican,106,0.8962264150943396,0.93854271,25.7
115,house,E000294,Emmer,MN,6,R,94,0.8936170212765957,0.94071412,25.7
116,house,E000294,Emmer,MN,6,R,12,0.9166666666666666,0.92153331,25.7
0,house,E000296,Evans,PA,3,Democrat,106,0.16037735849056603,0.12361165,-83.9
115,house,E000296,Evans,PA,2,D,94,0.18085106382978725,0.13939185,-82.8
116,house,E000296,Evans,PA,3,D,12,0,4e-8,-83.9
0,house,E000297,Espaillat,NY,13,Democrat,108,0.10185185185185185,0.11844641,-86.9
115,house,E000297,Espaillat,NY,13,D,96,0.11458333333333333,0.13325221,-86.9
116,house,E000297,Espaillat,NY,13,D,12,0,2e-8,-86.9
0,house,E000298,Estes,KS,4,Republican,82,0.9512195121951219,0.92509191,27.2
115,house,E000298,Estes,KS,4,R,70,0.9428571428571428,0.92474856,27.2
116,house,E000298,Estes,KS,4,R,12,1,0.92709475,27.2
0,house,E000299,Escobar,TX,16,Democrat,12,0,5.257e-5,-40.7
116,house,E000299,Escobar,TX,16,D,12,0,5.257e-5,-40.7
0,house,F000372,Frelinghuysen,NJ,11,Republican,94,0.8936170212765957,0.71058572,0.9
115,house,F000372,Frelinghuysen,NJ,11,R,94,0.8936170212765957,0.71058572,0.9
0,house,F000448,Franks,AZ,8,Republican,56,0.9285714285714286,0.93813828,21.1
115,house,F000448,Franks,AZ,8,R,56,0.9285714285714286,0.93813828,21.1
0,house,F000449,Fortenberry,NE,1,Republican,106,0.9811320754716981,0.92467193,21.3
115,house,F000449,Fortenberry,NE,1,R,94,0.9787234042553191,0.92876619,21.3
116,house,F000449,Fortenberry,NE,1,R,12,1,0.89260027,21.3
0,house,F000450,Foxx,NC,5,Republican,108,0.9259259259259259,0.90618154,17.6
115,house,F000450,Foxx,NC,5,R,96,0.9270833333333334,0.91454741,17.6
116,house,F000450,Foxx,NC,5,R,12,0.9166666666666666,0.83925459,17.6
0,house,F000454,Foster,IL,11,Democrat,106,0.20754716981132076,0.25686317,-23.5
115,house,F000454,Foster,IL,11,D,94,0.23404255319148937,0.28942632,-23.5
116,house,F000454,Foster,IL,11,D,12,0,0.00178514,-23.5
0,house,F000455,Fudge,OH,11,Democrat,105,0.1523809523809524,0.14054658,-63.5
115,house,F000455,Fudge,OH,11,D,93,0.17204301075268819,0.15868143,-63.5
116,house,F000455,Fudge,OH,11,D,12,0,1.48e-6,-63.5
0,house,F000459,Fleischmann,TN,3,Republican,108,0.9814814814814815,0.94909876,35.2
115,house,F000459,Fleischmann,TN,3,R,96,0.9791666666666666,0.94970841,35.2
116,house,F000459,Fleischmann,TN,3,R,12,1,0.94422153,35.2
0,house,F000460,Farenthold,TX,27,Republican,70,0.9285714285714286,0.93524181,23.6
115,house,F000460,Farenthold,TX,27,R,70,0.9285714285714286,0.93524181,23.6
0,house,F000461,Flores,TX,17,Republican,107,0.9813084112149533,0.90524474,17.5
115,house,F000461,Flores,TX,17,R,95,0.9894736842105263,0.91383346,17.5
116,house,F000461,Flores,TX,17,R,12,0.9166666666666666,0.83725074,17.5
0,house,F000462,Frankel,FL,21,Democrat,95,0.18947368421052632,0.31555262,-19.5
115,house,F000462,Frankel,FL,21,D,87,0.20689655172413793,0.34399633,-19.5
116,house,F000462,Frankel,FL,21,D,8,0,0.00622733,-19.5
0,house,F000464,Faso,NY,19,Republican,96,0.8958333333333334,0.81333017,6.8
115,house,F000464,Faso,NY,19,R,96,0.8958333333333334,0.81333017,6.8
0,house,F000465,Ferguson,GA,3,Republican,108,0.9629629629629629,0.9466061,31.5
115,house,F000465,Ferguson,GA,3,R,96,0.96875,0.94770169,31.5
116,house,F000465,Ferguson,GA,3,R,12,0.9166666666666666,0.93784134,31.5
0,house,F000466,Fitzpatrick,PA,1,Republican,108,0.75,0.63283392,-2
115,house,F000466,Fitzpatrick,PA,8,R,96,0.84375,0.69809505,0.2
116,house,F000466,Fitzpatrick,PA,1,R,12,0,0.11074487,-2
0,house,F000467,Finkenauer,IA,1,Democrat,12,0,0.27845049,3.5
116,house,F000467,Finkenauer,IA,1,D,12,0,0.27845049,3.5
0,house,F000468,Fletcher,TX,7,Democrat,12,0,0.1235299,-1.4
116,house,F000468,Fletcher,TX,7,D,12,0,0.1235299,-1.4
0,house,F000469,Fulcher,ID,1,Republican,12,0.9166666666666666,0.94876792,38.3
116,house,F000469,Fulcher,ID,1,R,12,0.9166666666666666,0.94876792,38.3
0,house,G000289,Goodlatte,VA,6,Republican,96,0.9583333333333334,0.93895541,24.8
115,house,G000289,Goodlatte,VA,6,R,96,0.9583333333333334,0.93895541,24.8
0,house,G000377,Granger,TX,12,Republican,101,0.9702970297029703,0.94236194,30.2
115,house,G000377,Granger,TX,12,R,89,0.9775280898876404,0.94333644,30.2
116,house,G000377,Granger,TX,12,R,12,0.9166666666666666,0.93513432,30.2
0,house,G000410,Green,TX,29,Democrat,90,0.28888888888888886,0.19687739,-45.7
115,house,G000410,Green,TX,29,D,90,0.28888888888888886,0.19687739,-45.7
0,house,G000535,Gutiérrez,IL,4,Democrat,87,0.11494252873563218,0.15013277,-68.9
115,house,G000535,Gutiérrez,IL,4,D,87,0.11494252873563218,0.15013277,-68.9
0,house,G000546,Graves,MO,6,Republican,100,0.97,0.95347852,31.4
115,house,G000546,Graves,MO,6,R,89,0.9775280898876404,0.9560052,31.4
116,house,G000546,Graves,MO,6,R,11,0.9090909090909091,0.93303539,31.4
0,house,G000551,Grijalva,AZ,3,Democrat,108,0.09259259259259259,0.21798703,-29.9
115,house,G000551,Grijalva,AZ,3,D,96,0.10416666666666667,0.24518122,-29.9
116,house,G000551,Grijalva,AZ,3,D,12,0,4.3355e-4,-29.9
0,house,G000552,Gohmert,TX,1,Republican,104,0.8173076923076923,0.94977246,46.9
115,house,G000552,Gohmert,TX,1,R,92,0.8043478260869565,0.94841722,46.9
116,house,G000552,Gohmert,TX,1,R,12,0.9166666666666666,0.96016269,46.9
0,house,G000553,Green,TX,9,Democrat,108,0.1574074074074074,0.14195938,-61.3
115,house,G000553,Green,TX,9,D,96,0.17708333333333334,0.15970404,-61.3
116,house,G000553,Green,TX,9,D,12,0,2.12e-6,-61.3
0,house,G000558,Guthrie,KY,2,Republican,108,0.9814814814814815,0.95074086,39.9
115,house,G000558,Guthrie,KY,2,R,96,0.9895833333333334,0.95071155,39.9
116,house,G000558,Guthrie,KY,2,R,12,0.9166666666666666,0.95097527,39.9
0,house,G000559,Garamendi,CA,3,Democrat,107,0.2523364485981308,0.38434217,-12.6
115,house,G000559,Garamendi,CA,3,D,95,0.28421052631578947,0.43090728,-12.6
116,house,G000559,Garamendi,CA,3,D,12,0,0.01570167,-12.6
0,house,G000560,Graves,GA,14,Republican,107,0.9813084112149533,0.95096095,52.9
115,house,G000560,Graves,GA,14,R,95,0.9789473684210527,0.94885113,52.9
116,house,G000560,Graves,GA,14,R,12,1,0.96766362,52.9
0,house,G000563,Gibbs,OH,7,Republican,105,0.9619047619047619,0.94381092,29.7
115,house,G000563,Gibbs,OH,7,R,96,0.96875,0.9461453,29.7
116,house,G000563,Gibbs,OH,7,R,9,0.8888888888888888,0.91891081,29.7
0,house,G000565,Gosar,AZ,4,Republican,102,0.803921568627451,0.94805366,40.2
115,house,G000565,Gosar,AZ,4,R,90,0.7777777777777778,0.94760983,40.2
116,house,G000565,Gosar,AZ,4,R,12,1,0.95138236,40.2
0,house,G000566,Gowdy,SC,4,Republican,96,0.9791666666666666,0.94068215,25.7
115,house,G000566,Gowdy,SC,4,R,96,0.9791666666666666,0.94068215,25.7
0,house,G000568,Griffith,VA,9,Republican,104,0.8942307692307693,0.94921819,41.5
115,house,G000568,Griffith,VA,9,R,93,0.8924731182795699,0.94925981,41.5
116,house,G000568,Griffith,VA,9,R,11,0.9090909090909091,0.94886633,41.5
0,house,G000571,Gabbard,HI,2,Democrat,101,0.22772277227722773,0.20491226,-31.8
115,house,G000571,Gabbard,HI,2,D,91,0.25274725274725274,0.22741073,-31.8
116,house,G000571,Gabbard,HI,2,D,10,0,1.7615e-4,-31.8
0,house,G000574,Gallego,AZ,7,Democrat,106,0.1509433962264151,0.1626945,-49.2
115,house,G000574,Gallego,AZ,7,D,94,0.1702127659574468,0.18346223,-49.2
116,house,G000574,Gallego,AZ,7,D,12,0,1.393e-5,-49.2
0,house,G000576,Grothman,WI,6,Republican,108,0.9444444444444444,0.90121905,16.9
115,house,G000576,Grothman,WI,6,R,96,0.9375,0.91080976,16.9
116,house,G000576,Grothman,WI,6,R,12,1,0.82449345,16.9
0,house,G000577,Graves,LA,6,Republican,108,0.8888888888888888,0.9483155,33.8
115,house,G000577,Graves,LA,6,R,96,0.8854166666666666,0.94910788,33.8
116,house,G000577,Graves,LA,6,R,12,0.9166666666666666,0.94197647,33.8
0,house,G000578,Gaetz,FL,1,Republican,105,0.8285714285714286,0.95483529,39.3
115,house,G000578,Gaetz,FL,1,R,95,0.8105263157894737,0.95013337,39.3
116,house,G000578,Gaetz,FL,1,R,10,1,0.99950348,39.3
0,house,G000579,Gallagher,WI,8,Republican,108,0.9351851851851852,0.90618154,17.6
115,house,G000579,Gallagher,WI,8,R,96,0.9375,0.91454741,17.6
116,house,G000579,Gallagher,WI,8,R,12,0.9166666666666666,0.83925459,17.6
0,house,G000580,Garrett,VA,5,Republican,90,0.8,0.86515363,11.1
115,house,G000580,Garrett,VA,5,R,90,0.8,0.86515363,11.1
0,house,G000581,Gonzalez,TX,15,Democrat,107,0.308411214953271,0.3250209,-16.7
115,house,G000581,Gonzalez,TX,15,D,95,0.3473684210526316,0.36515802,-16.7
116,house,G000581,Gonzalez,TX,15,D,12,0,0.00726869,-16.7
0,house,G000583,Gottheimer,NJ,5,Democrat,108,0.49074074074074076,0.65759014,1.1
115,house,G000583,Gottheimer,NJ,5,D,96,0.5520833333333334,0.71590437,1.1
116,house,G000583,Gottheimer,NJ,5,D,12,0,0.19107629,1.1
0,house,G000584,Gianforte,MT,0,Republican,74,0.9324324324324325,0.90124715,20.42273211
115,house,G000584,Gianforte,MT,0,R,62,0.9354838709677419,0.90475126,20.42273211
116,house,G000584,Gianforte,MT,0,R,12,0.9166666666666666,0.88314258,20.42273211
0,house,G000585,Gomez,CA,34,Democrat,69,0.14492753623188406,0.13787206,-72.9
115,house,G000585,Gomez,CA,34,D,57,0.17543859649122806,0.16689769,-72.9
116,house,G000585,Gomez,CA,34,D,12,0,2.9e-7,-72.9
0,house,G000586,García,IL,4,Democrat,12,0,5.9e-7,-68.9
116,house,G000586,García,IL,4,D,12,0,5.9e-7,-68.9
0,house,G000587,Garcia,TX,29,Democrat,12,0,2.3710000000000002e-05,-45.7
116,house,G000587,Garcia,TX,29,D,12,0,2.3710000000000002e-05,-45.7
0,house,G000588,Gonzalez,OH,16,Republican,12,0.9166666666666666,0.81762905,16.6
116,house,G000588,Gonzalez,OH,16,R,12,0.9166666666666666,0.81762905,16.6
0,house,G000589,Gooden,TX,5,Republican,12,0.9166666666666666,0.93069592,28.4
116,house,G000589,Gooden,TX,5,R,12,0.9166666666666666,0.93069592,28.4
0,house,G000590,Green,TN,7,Republican,12,0.9166666666666666,0.9501552,39.3
116,house,G000590,Green,TN,7,R,12,0.9166666666666666,0.9501552,39.3
0,house,G000591,Guest,MS,3,Republican,12,0.9166666666666666,0.91590615,24.5
116,house,G000591,Guest,MS,3,R,12,0.9166666666666666,0.91590615,24.5
0,house,G000592,Golden,ME,2,Democrat,12,0,0.59496277,10.3
116,house,G000592,Golden,ME,2,D,12,0,0.59496277,10.3
0,house,H000324,Hastings,FL,20,Democrat,101,0.10891089108910891,0.14082843,-62.1
115,house,H000324,Hastings,FL,20,D,90,0.12222222222222222,0.15804055,-62.1
116,house,H000324,Hastings,FL,20,D,11,0,2.03e-6,-62.1
0,house,H000874,Hoyer,MD,5,Democrat,107,0.16822429906542055,0.20736279,-32
115,house,H000874,Hoyer,MD,5,D,95,0.18947368421052632,0.23352122,-32
116,house,H000874,Hoyer,MD,5,D,12,0,2.7522e-4,-32
0,house,H001036,Hensarling,TX,5,Republican,96,0.9479166666666666,0.94471163,28.4
115,house,H001036,Hensarling,TX,5,R,96,0.9479166666666666,0.94471163,28.4
0,house,H001038,Higgins,NY,26,Democrat,106,0.19811320754716982,0.29328127,-19.6
115,house,H001038,Higgins,NY,26,D,94,0.22340425531914893,0.3302011,-19.6
116,house,H001038,Higgins,NY,26,D,12,0,0.00407601,-19.6
0,house,H001045,Harper,MS,3,Republican,93,0.989247311827957,0.93650002,24.5
115,house,H001045,Harper,MS,3,R,93,0.989247311827957,0.93650002,24.5
0,house,H001047,Himes,CT,4,Democrat,103,0.2621359223300971,0.26152449,-23
115,house,H001047,Himes,CT,4,D,93,0.2903225806451613,0.28953016,-23
116,house,H001047,Himes,CT,4,D,10,0,0.00107169,-23
0,house,H001048,Hunter,CA,50,Republican,106,0.9528301886792453,0.88449967,15
115,house,H001048,Hunter,CA,50,R,94,0.9468085106382979,0.8984473,15
116,house,H001048,Hunter,CA,50,R,12,1,0.77524323,15
0,house,H001050,Hanabusa,HI,1,Democrat,84,0.21428571428571427,0.21012633,-32.6
115,house,H001050,Hanabusa,HI,1,D,84,0.21428571428571427,0.21012633,-32.6
0,house,H001052,Harris,MD,1,Republican,107,0.8878504672897196,0.94291328,28.6
115,house,H001052,Harris,MD,1,R,95,0.8736842105263158,0.94438789,28.6
116,house,H001052,Harris,MD,1,R,12,1,0.93123934,28.6
0,house,H001053,Hartzler,MO,4,Republican,103,0.970873786407767,0.94933619,36
115,house,H001053,Hartzler,MO,4,R,94,0.9787234042553191,0.95129007,36
116,house,H001053,Hartzler,MO,4,R,9,0.8888888888888888,0.92892902,36
0,house,H001056,Herrera Beutler,WA,3,Republican,107,0.8411214953271028,0.78040641,7.4
115,house,H001056,Herrera Beutler,WA,3,R,95,0.9157894736842105,0.8213349,7.4
116,house,H001056,Herrera Beutler,WA,3,R,12,0.25,0.4563892,7.4
0,house,H001058,Huizenga,MI,2,Republican,106,0.9716981132075472,0.9051734,17.6
115,house,H001058,Huizenga,MI,2,R,95,0.9789473684210527,0.91387495,17.6
116,house,H001058,Huizenga,MI,2,R,11,0.9090909090909091,0.83002361,17.6
0,house,H001059,Hultgren,IL,14,Republican,94,0.9680851063829787,0.76650981,3.9
115,house,H001059,Hultgren,IL,14,R,94,0.9680851063829787,0.76650981,3.9
0,house,H001064,Heck,WA,10,Democrat,107,0.21495327102803738,0.40428581,-11.4
115,house,H001064,Heck,WA,10,D,95,0.24210526315789474,0.45288484,-11.4
116,house,H001064,Heck,WA,10,D,12,0,0.01954348,-11.4
0,house,H001065,Holding,NC,2,Republican,108,0.9074074074074074,0.81780581,9.6
115,house,H001065,Holding,NC,2,R,96,0.90625,0.84972588,9.6
116,house,H001065,Holding,NC,2,R,12,0.9166666666666666,0.56244522,9.6
0,house,H001066,Horsford,NV,4,Democrat,12,0,0.06458486,-4.9
116,house,H001066,Horsford,NV,4,D,12,0,0.06458486,-4.9
0,house,H001067,Hudson,NC,8,Republican,102,0.9215686274509803,0.88195343,15
115,house,H001067,Hudson,NC,8,R,90,0.9222222222222223,0.89618146,15
116,house,H001067,Hudson,NC,8,R,12,0.9166666666666666,0.77524323,15
0,house,H001068,Huffman,CA,2,Democrat,104,0.14423076923076922,0.15421327,-45.7
115,house,H001068,Huffman,CA,2,D,92,0.16304347826086957,0.17432495,-45.7
116,house,H001068,Huffman,CA,2,D,12,0,2.3710000000000002e-05,-45.7
0,house,H001071,Hice,GA,10,Republican,108,0.8981481481481481,0.93813491,25.5
115,house,H001071,Hice,GA,10,R,96,0.8958333333333334,0.94031695,25.5
116,house,H001071,Hice,GA,10,R,12,0.9166666666666666,0.92067859,25.5
0,house,H001072,Hill,AR,2,Republican,107,0.9626168224299065,0.83492712,10.7
115,house,H001072,Hill,AR,2,R,95,0.968421052631579,0.86295106,10.7
116,house,H001072,Hill,AR,2,R,12,0.9166666666666666,0.61307095,10.7
0,house,H001073,Hurd,TX,23,Republican,108,0.8425925925925926,0.5631169,-3.4
115,house,H001073,Hurd,TX,23,R,96,0.9479166666666666,0.62282121,-3.4
116,house,H001073,Hurd,TX,23,R,12,0,0.08548242,-3.4
0,house,H001074,Hollingsworth,IN,9,Republican,106,0.8962264150943396,0.9400731,26.9
115,house,H001074,Hollingsworth,IN,9,R,94,0.8829787234042553,0.94185832,26.9
116,house,H001074,Hollingsworth,IN,9,R,12,1,0.92608885,26.9
0,house,H001077,Higgins,LA,3,Republican,105,0.9714285714285714,0.9490431,38.1
115,house,H001077,Higgins,LA,3,R,93,0.967741935483871,0.94911486,38.1
116,house,H001077,Higgins,LA,3,R,12,1,0.9484869,38.1
0,house,H001078,Handel,GA,6,Republican,62,0.9838709677419355,0.72035223,1.5
115,house,H001078,Handel,GA,6,R,62,0.9838709677419355,0.72035223,1.5
0,house,H001080,Haaland,NM,1,Democrat,12,0,0.00755584,-16.5
116,house,H001080,Haaland,NM,1,D,12,0,0.00755584,-16.5
0,house,H001081,Hayes,CT,5,Democrat,12,0,0.07501079,-4.1
116,house,H001081,Hayes,CT,5,D,12,0,0.07501079,-4.1
0,house,H001082,Hern,OK,1,Republican,15,1,0.92060409,28.7
115,house,H001082,Hern,OK,1,R,3,1,0.87699759,28.7
116,house,H001082,Hern,OK,1,R,12,1,0.93150572,28.7
0,house,H001083,Horn,OK,5,Democrat,12,0,0.72279435,13.4
116,house,H001083,Horn,OK,5,D,12,0,0.72279435,13.4
0,house,H001085,Houlahan,PA,6,Democrat,12,0,0.02863131,-9.3
116,house,H001085,Houlahan,PA,6,D,12,0,0.02863131,-9.3
0,house,H001087,Hill,CA,25,Democrat,12,0,0.04617262,-6.7
116,house,H001087,Hill,CA,25,D,12,0,0.04617262,-6.7
0,house,H001088,Hagedorn,MN,1,Republican,12,0.9166666666666666,0.77226172,14.9
116,house,H001088,Hagedorn,MN,1,R,12,0.9166666666666666,0.77226172,14.9
0,house,H001090,Harder,CA,10,Democrat,12,0,0.09208508,-3
116,house,H001090,Harder,CA,10,D,12,0,0.09208508,-3
0,house,I000056,Issa,CA,49,Republican,91,0.9340659340659341,0.52656244,-7.5
115,house,I000056,Issa,CA,49,R,91,0.9340659340659341,0.52656244,-7.5
0,house,J000032,Jackson Lee,TX,18,Democrat,107,0.14953271028037382,0.14969115,-56.5
115,house,J000032,Jackson Lee,TX,18,D,95,0.16842105263157894,0.16859893,-56.5
116,house,J000032,Jackson Lee,TX,18,D,12,0,4.55e-6,-56.5
0,house,J000126,Johnson,TX,30,Democrat,100,0.16,0.15174758,-60.8
115,house,J000126,Johnson,TX,30,D,88,0.18181818181818182,0.17244011,-60.8
116,house,J000126,Johnson,TX,30,D,12,0,2.29e-6,-60.8
0,house,J000174,Johnson,TX,3,Republican,87,0.9310344827586207,0.89057208,14.2
115,house,J000174,Johnson,TX,3,R,87,0.9310344827586207,0.89057208,14.2
0,house,J000255,Jones,NC,3,Republican,75,0.49333333333333335,0.94015207,23.6
115,house,J000255,Jones,NC,3,R,75,0.49333333333333335,0.94015207,23.6
0,house,J000288,Johnson,GA,4,Democrat,106,0.14150943396226415,0.15612158,-53.1
115,house,J000288,Johnson,GA,4,D,94,0.1595744680851064,0.17605101,-53.1
116,house,J000288,Johnson,GA,4,D,12,0,7.7e-6,-53.1
0,house,J000289,Jordan,OH,4,Republican,106,0.8584905660377359,0.94726396,33.6
115,house,J000289,Jordan,OH,4,R,94,0.851063829787234,0.94798168,33.6
116,house,J000289,Jordan,OH,4,R,12,0.9166666666666666,0.94164178,33.6
0,house,J000290,Jenkins,KS,2,Republican,92,0.967391304347826,0.91685546,18.4
115,house,J000290,Jenkins,KS,2,R,92,0.967391304347826,0.91685546,18.4
0,house,J000292,Johnson,OH,6,Republican,107,0.9813084112149533,0.95078158,42.6
115,house,J000292,Johnson,OH,6,R,95,0.9894736842105263,0.95030122,42.6
116,house,J000292,Johnson,OH,6,R,12,0.9166666666666666,0.95458437,42.6
0,house,J000294,Jeffries,NY,8,Democrat,105,0.14285714285714285,0.13498584,-71.1
115,house,J000294,Jeffries,NY,8,D,94,0.1595744680851064,0.15078201,-71.1
116,house,J000294,Jeffries,NY,8,D,11,0,4.4e-7,-71.1
0,house,J000295,Joyce,OH,14,Republican,108,0.9629629629629629,0.8453689,11.5
115,house,J000295,Joyce,OH,14,R,96,0.96875,0.87003621,11.5
116,house,J000295,Joyce,OH,14,R,12,0.9166666666666666,0.64803043,11.5
0,house,J000297,Jenkins,WV,3,Republican,91,0.967032967032967,0.95435644,49.2
115,house,J000297,Jenkins,WV,3,R,91,0.967032967032967,0.95435644,49.2
0,house,J000298,Jayapal,WA,7,Democrat,107,0.102803738317757,0.1336522,-69.9
115,house,J000298,Jayapal,WA,7,D,95,0.11578947368421053,0.15053453,-69.9
116,house,J000298,Jayapal,WA,7,D,12,0,5e-7,-69.9
0,house,J000299,Johnson,LA,4,Republican,104,0.9230769230769231,0.94075025,24
115,house,J000299,Johnson,LA,4,R,93,0.9139784946236559,0.9364328,24
116,house,J000299,Johnson,LA,4,R,11,1,0.97725229,24
0,house,J000301,Johnson,SD,0,Republican,12,0.9166666666666666,0.93421189,29.79332222
116,house,J000301,Johnson,SD,0,R,12,0.9166666666666666,0.93421189,29.79332222
0,house,J000302,Joyce,PA,13,Republican,12,1,0.95862188,45.7
116,house,J000302,Joyce,PA,13,R,12,1,0.95862188,45.7
0,house,J000303,Jones,MI,13,Democrat,3,0.6666666666666666,0.66132436000000006,-60.7
115,house,J000303,Jones,MI,13,D,3,0.6666666666666666,0.66132436000000006,-60.7
0,house,K000009,Kaptur,OH,9,Democrat,105,0.20952380952380953,0.26324372,-22.2
115,house,K000009,Kaptur,OH,9,D,93,0.23655913978494625,0.29690569,-22.2
116,house,K000009,Kaptur,OH,9,D,12,0,0.00236346,-22.2
0,house,K000188,Kind,WI,3,Democrat,103,0.2815533980582524,0.72915458,4.5
115,house,K000188,Kind,WI,3,D,92,0.31521739130434784,0.7795032,4.5
116,house,K000188,Kind,WI,3,D,11,0,0.30805706,4.5
0,house,K000210,King,NY,2,Republican,106,0.8490566037735849,0.80831268,9.1
115,house,K000210,King,NY,2,R,94,0.8617021276595744,0.84273084,9.1
116,house,K000210,King,NY,2,R,12,0.75,0.53870374,9.1
0,house,K000362,King,IA,4,Republican,105,0.9238095238095239,0.94005479,27.4
115,house,K000362,King,IA,4,R,93,0.9139784946236559,0.94164382,27.4
116,house,K000362,King,IA,4,R,12,1,0.92773986,27.4
0,house,K000368,Kirkpatrick,AZ,2,Democrat,12,0,0.06458486,-4.9
116,house,K000368,Kirkpatrick,AZ,2,D,12,0,0.06458486,-4.9
0,house,K000375,Keating,MA,9,Democrat,103,0.2524271844660194,0.4066415,-10.7
115,house,K000375,Keating,MA,9,D,91,0.2857142857142857,0.45733773,-10.7
116,house,K000375,Keating,MA,9,D,12,0,0.02219502,-10.7
0,house,K000376,Kelly,PA,16,Republican,107,0.9626168224299065,0.93384169,20
115,house,K000376,Kelly,PA,3,R,95,0.968421052631579,0.94089986,26.1
116,house,K000376,Kelly,PA,16,R,12,0.9166666666666666,0.87796445,20
0,house,K000378,Kinzinger,IL,16,Republican,108,0.9351851851851852,0.9034025,17.2
115,house,K000378,Kinzinger,IL,16,R,96,0.9895833333333334,0.91244889,17.2
116,house,K000378,Kinzinger,IL,16,R,12,0.5,0.83103134,17.2
0,house,K000379,Kennedy,MA,4,Democrat,99,0.15151515151515152,0.25211038,-24.2
115,house,K000379,Kennedy,MA,4,D,87,0.1724137931034483,0.28667291,-24.2
116,house,K000379,Kennedy,MA,4,D,12,0,0.00153202,-24.2
0,house,K000380,Kildee,MI,5,Democrat,105,0.18095238095238095,0.54394878,-4.2
115,house,K000380,Kildee,MI,5,D,93,0.20430107526881722,0.6046362,-4.2
116,house,K000380,Kildee,MI,5,D,12,0,0.07362121,-4.2
0,house,K000381,Kilmer,WA,6,Democrat,107,0.2523364485981308,0.38922341,-12.3
115,house,K000381,Kilmer,WA,6,D,95,0.28421052631578947,0.43629325,-12.3
116,house,K000381,Kilmer,WA,6,D,12,0,0.0165872,-12.3
0,house,K000382,Kuster,NH,2,Democrat,106,0.330188679245283,0.58008337,-2.4
115,house,K000382,Kuster,NH,2,D,94,0.3723404255319149,0.64100073,-2.4
116,house,K000382,Kuster,NH,2,D,12,0,0.1028973,-2.4
0,house,K000385,Kelly,IL,2,Democrat,107,0.12149532710280374,0.14632876,-58.9
115,house,K000385,Kelly,IL,2,D,95,0.1368421052631579,0.164812,-58.9
